entity_id,state,last_changed
sensor.153931628473058_total_energy_consumption,1351.0,2026-03-19T23:01:27.229Z
sensor.153931628473058_total_energy_consumption,1351.01,2026-03-19T23:02:33.696Z
sensor.153931628473058_total_energy_consumption,1351.02,2026-03-19T23:03:07.026Z
sensor.153931628473058_total_energy_consumption,1351.03,2026-03-19T23:04:13.485Z
sensor.153931628473058_total_energy_consumption,1351.04,2026-03-19T23:04:47.666Z
sensor.153931628473058_total_energy_consumption,1351.05,2026-03-19T23:05:56.048Z
sensor.153931628473058_total_energy_consumption,1351.06,2026-03-19T23:06:29.312Z
sensor.153931628473058_total_energy_consumption,1351.07,2026-03-19T23:07:35.791Z
sensor.153931628473058_total_energy_consumption,1351.08,2026-03-19T23:08:09.067Z
sensor.153931628473058_total_energy_consumption,1351.09,2026-03-19T23:09:16.222Z
sensor.153931628473058_total_energy_consumption,1351.1,2026-03-19T23:10:22.752Z
sensor.153931628473058_total_energy_consumption,1351.11,2026-03-19T23:10:56.057Z
sensor.153931628473058_total_energy_consumption,1351.12,2026-03-19T23:12:02.444Z
sensor.153931628473058_total_energy_consumption,1351.13,2026-03-19T23:12:35.725Z
sensor.153931628473058_total_energy_consumption,1351.14,2026-03-19T23:13:42.130Z
sensor.153931628473058_total_energy_consumption,1351.15,2026-03-19T23:14:15.503Z
sensor.153931628473058_total_energy_consumption,1351.16,2026-03-19T23:14:49.826Z
sensor.153931628473058_total_energy_consumption,1351.17,2026-03-19T23:15:56.288Z
sensor.153931628473058_total_energy_consumption,1351.18,2026-03-19T23:16:29.642Z
sensor.153931628473058_total_energy_consumption,1351.19,2026-03-19T23:17:36.250Z
sensor.153931628473058_total_energy_consumption,1351.2,2026-03-19T23:18:09.503Z
sensor.153931628473058_total_energy_consumption,1351.21,2026-03-19T23:19:15.997Z
sensor.153931628473058_total_energy_consumption,1351.22,2026-03-19T23:19:49.172Z
sensor.153931628473058_total_energy_consumption,1351.23,2026-03-19T23:20:55.691Z
sensor.153931628473058_total_energy_consumption,1351.24,2026-03-19T23:21:28.998Z
sensor.153931628473058_total_energy_consumption,1351.25,2026-03-19T23:22:35.526Z
sensor.153931628473058_total_energy_consumption,1351.26,2026-03-19T23:23:08.794Z
sensor.153931628473058_total_energy_consumption,1351.27,2026-03-19T23:24:15.235Z
sensor.153931628473058_total_energy_consumption,1351.28,2026-03-19T23:24:49.096Z
sensor.153931628473058_total_energy_consumption,1351.29,2026-03-19T23:25:55.561Z
sensor.153931628473058_total_energy_consumption,1351.3,2026-03-19T23:26:28.766Z
sensor.153931628473058_total_energy_consumption,1351.31,2026-03-19T23:27:35.439Z
sensor.153931628473058_total_energy_consumption,1351.32,2026-03-19T23:28:08.680Z
sensor.153931628473058_total_energy_consumption,1351.33,2026-03-19T23:29:15.865Z
sensor.153931628473058_total_energy_consumption,1351.34,2026-03-19T23:30:22.159Z
sensor.153931628473058_total_energy_consumption,1351.35,2026-03-19T23:30:55.412Z
sensor.153931628473058_total_energy_consumption,1351.36,2026-03-19T23:32:01.849Z
sensor.153931628473058_total_energy_consumption,1351.37,2026-03-19T23:32:35.185Z
sensor.153931628473058_total_energy_consumption,1351.38,2026-03-19T23:33:41.658Z
sensor.153931628473058_total_energy_consumption,1351.39,2026-03-19T23:34:15.191Z
sensor.153931628473058_total_energy_consumption,1351.4,2026-03-19T23:35:21.707Z
sensor.153931628473058_total_energy_consumption,1351.41,2026-03-19T23:35:54.883Z
sensor.153931628473058_total_energy_consumption,1351.42,2026-03-19T23:37:01.341Z
sensor.153931628473058_total_energy_consumption,1351.43,2026-03-19T23:37:34.514Z
sensor.153931628473058_total_energy_consumption,1351.44,2026-03-19T23:38:41.056Z
sensor.153931628473058_total_energy_consumption,1351.45,2026-03-19T23:39:14.286Z
sensor.153931628473058_total_energy_consumption,1351.46,2026-03-19T23:40:20.782Z
sensor.153931628473058_total_energy_consumption,1351.47,2026-03-19T23:40:55.130Z
sensor.153931628473058_total_energy_consumption,1351.48,2026-03-19T23:42:01.656Z
sensor.153931628473058_total_energy_consumption,1351.49,2026-03-19T23:42:36.967Z
sensor.153931628473058_total_energy_consumption,1351.5,2026-03-19T23:43:43.536Z
sensor.153931628473058_total_energy_consumption,1351.51,2026-03-19T23:44:17.798Z
sensor.153931628473058_total_energy_consumption,1351.52,2026-03-19T23:45:24.840Z
sensor.153931628473058_total_energy_consumption,1351.53,2026-03-19T23:45:58.114Z
sensor.153931628473058_total_energy_consumption,1351.54,2026-03-19T23:47:04.673Z
sensor.153931628473058_total_energy_consumption,1351.55,2026-03-19T23:48:10.925Z
sensor.153931628473058_total_energy_consumption,1351.56,2026-03-19T23:48:44.172Z
sensor.153931628473058_total_energy_consumption,1351.57,2026-03-19T23:49:50.572Z
sensor.153931628473058_total_energy_consumption,1351.58,2026-03-19T23:50:23.901Z
sensor.153931628473058_total_energy_consumption,1351.59,2026-03-19T23:51:30.389Z
sensor.153931628473058_total_energy_consumption,1351.6,2026-03-19T23:52:04.635Z
sensor.153931628473058_total_energy_consumption,1351.61,2026-03-19T23:53:11.161Z
sensor.153931628473058_total_energy_consumption,1351.62,2026-03-19T23:53:44.415Z
sensor.153931628473058_total_energy_consumption,1351.63,2026-03-19T23:54:51.039Z
sensor.153931628473058_total_energy_consumption,1351.64,2026-03-19T23:55:24.354Z
sensor.153931628473058_total_energy_consumption,1351.65,2026-03-19T23:56:30.863Z
sensor.153931628473058_total_energy_consumption,1351.66,2026-03-19T23:57:04.204Z
sensor.153931628473058_total_energy_consumption,1351.67,2026-03-19T23:58:11.168Z
sensor.153931628473058_total_energy_consumption,1351.68,2026-03-19T23:58:44.386Z
sensor.153931628473058_total_energy_consumption,1351.69,2026-03-19T23:59:50.953Z
sensor.153931628473058_total_energy_consumption,1351.7,2026-03-20T00:00:24.265Z
sensor.153931628473058_total_energy_consumption,1351.71,2026-03-20T00:01:30.832Z
sensor.153931628473058_total_energy_consumption,1351.72,2026-03-20T00:02:04.076Z
sensor.153931628473058_total_energy_consumption,1351.73,2026-03-20T00:03:11.755Z
sensor.153931628473058_total_energy_consumption,1351.74,2026-03-20T00:04:18.198Z
sensor.153931628473058_total_energy_consumption,1351.75,2026-03-20T00:04:51.477Z
sensor.153931628473058_total_energy_consumption,1351.76,2026-03-20T00:05:24.866Z
sensor.153931628473058_total_energy_consumption,1351.77,2026-03-20T00:06:31.280Z
sensor.153931628473058_total_energy_consumption,1351.78,2026-03-20T00:07:05.205Z
sensor.153931628473058_total_energy_consumption,1351.79,2026-03-20T00:08:12.549Z
sensor.153931628473058_total_energy_consumption,1351.8,2026-03-20T00:09:19.083Z
sensor.153931628473058_total_energy_consumption,1351.81,2026-03-20T00:09:52.307Z
sensor.153931628473058_total_energy_consumption,1351.82,2026-03-20T00:10:58.913Z
sensor.153931628473058_total_energy_consumption,1351.83,2026-03-20T00:11:33.168Z
sensor.153931628473058_total_energy_consumption,1351.84,2026-03-20T00:12:40.585Z
sensor.153931628473058_total_energy_consumption,1351.85,2026-03-20T00:13:47.109Z
sensor.153931628473058_total_energy_consumption,1351.86,2026-03-20T00:14:22.335Z
sensor.153931628473058_total_energy_consumption,1351.87,2026-03-20T00:15:30.095Z
sensor.153931628473058_total_energy_consumption,1351.88,2026-03-20T00:16:03.345Z
sensor.153931628473058_total_energy_consumption,1351.89,2026-03-20T00:17:09.992Z
sensor.153931628473058_total_energy_consumption,1351.9,2026-03-20T00:17:44.146Z
sensor.153931628473058_total_energy_consumption,1351.91,2026-03-20T00:18:50.584Z
sensor.153931628473058_total_energy_consumption,1351.92,2026-03-20T00:19:23.940Z
sensor.153931628473058_total_energy_consumption,1351.93,2026-03-20T00:20:32.119Z
sensor.153931628473058_total_energy_consumption,1351.94,2026-03-20T00:21:06.343Z
sensor.153931628473058_total_energy_consumption,1351.95,2026-03-20T00:22:13.006Z
sensor.153931628473058_total_energy_consumption,1351.96,2026-03-20T00:23:19.578Z
sensor.153931628473058_total_energy_consumption,1351.97,2026-03-20T00:23:52.781Z
sensor.153931628473058_total_energy_consumption,1351.98,2026-03-20T00:24:59.334Z
sensor.153931628473058_total_energy_consumption,1351.99,2026-03-20T00:25:32.609Z
sensor.153931628473058_total_energy_consumption,1352.0,2026-03-20T00:26:39.810Z
sensor.153931628473058_total_energy_consumption,1352.01,2026-03-20T00:27:13.154Z
sensor.153931628473058_total_energy_consumption,1352.02,2026-03-20T00:28:20.864Z
sensor.153931628473058_total_energy_consumption,1352.03,2026-03-20T00:28:54.131Z
sensor.153931628473058_total_energy_consumption,1352.04,2026-03-20T00:30:00.755Z
sensor.153931628473058_total_energy_consumption,1352.05,2026-03-20T00:30:33.895Z
sensor.153931628473058_total_energy_consumption,1352.06,2026-03-20T00:31:41.342Z
sensor.153931628473058_total_energy_consumption,1352.07,2026-03-20T00:32:14.525Z
sensor.153931628473058_total_energy_consumption,1352.08,2026-03-20T00:33:21.101Z
sensor.153931628473058_total_energy_consumption,1352.09,2026-03-20T00:33:54.362Z
sensor.153931628473058_total_energy_consumption,1352.1,2026-03-20T00:35:00.785Z
sensor.153931628473058_total_energy_consumption,1352.11,2026-03-20T00:35:33.966Z
sensor.153931628473058_total_energy_consumption,1352.12,2026-03-20T00:36:40.446Z
sensor.153931628473058_total_energy_consumption,1352.13,2026-03-20T00:37:13.765Z
sensor.153931628473058_total_energy_consumption,1352.14,2026-03-20T00:38:21.406Z
sensor.153931628473058_total_energy_consumption,1352.15,2026-03-20T00:38:57.277Z
sensor.153931628473058_total_energy_consumption,1352.16,2026-03-20T03:35:08.212Z
sensor.153931628473058_total_energy_consumption,1352.17,2026-03-20T08:34:06.978Z
sensor.153931628473058_total_energy_consumption,1352.18,2026-03-20T13:32:32.286Z
sensor.153931628473058_total_energy_consumption,1352.19,2026-03-20T14:14:04.751Z
sensor.153931628473058_total_energy_consumption,1352.2,2026-03-20T14:15:11.194Z
sensor.153931628473058_total_energy_consumption,1352.21,2026-03-20T14:15:44.468Z
sensor.153931628473058_total_energy_consumption,1352.22,2026-03-20T14:16:18.571Z
sensor.153931628473058_total_energy_consumption,1352.24,2026-03-20T14:16:52.464Z
sensor.153931628473058_total_energy_consumption,1352.25,2026-03-20T14:17:25.828Z
sensor.153931628473058_total_energy_consumption,1352.27,2026-03-20T14:17:59.066Z
sensor.153931628473058_total_energy_consumption,1352.28,2026-03-20T14:18:33.312Z
sensor.153931628473058_total_energy_consumption,1352.3,2026-03-20T14:19:06.597Z
sensor.153931628473058_total_energy_consumption,1352.31,2026-03-20T14:19:39.918Z
sensor.153931628473058_total_energy_consumption,1352.32,2026-03-20T14:20:13.120Z
sensor.153931628473058_total_energy_consumption,1352.34,2026-03-20T14:20:46.365Z
sensor.153931628473058_total_energy_consumption,1352.35,2026-03-20T14:21:19.686Z
sensor.153931628473058_total_energy_consumption,1352.36,2026-03-20T14:21:53.966Z
sensor.153931628473058_total_energy_consumption,1352.37,2026-03-20T14:22:27.204Z
sensor.153931628473058_total_energy_consumption,1352.38,2026-03-20T14:23:00.512Z
sensor.153931628473058_total_energy_consumption,1352.39,2026-03-20T14:23:33.759Z
sensor.153931628473058_total_energy_consumption,1352.41,2026-03-20T14:24:07.035Z
sensor.153931628473058_total_energy_consumption,1352.42,2026-03-20T14:24:40.278Z
sensor.153931628473058_total_energy_consumption,1352.43,2026-03-20T14:25:13.562Z
sensor.153931628473058_total_energy_consumption,1352.44,2026-03-20T14:25:46.879Z
sensor.153931628473058_total_energy_consumption,1352.45,2026-03-20T14:26:20.177Z
sensor.153931628473058_total_energy_consumption,1352.46,2026-03-20T14:26:53.442Z
sensor.153931628473058_total_energy_consumption,1352.48,2026-03-20T14:28:00.514Z
sensor.153931628473058_total_energy_consumption,1352.5,2026-03-20T14:28:33.758Z
sensor.153931628473058_total_energy_consumption,1352.51,2026-03-20T14:29:06.973Z
sensor.153931628473058_total_energy_consumption,1352.52,2026-03-20T14:29:40.401Z
sensor.153931628473058_total_energy_consumption,1352.53,2026-03-20T14:30:13.594Z
sensor.153931628473058_total_energy_consumption,1352.54,2026-03-20T14:30:46.816Z
sensor.153931628473058_total_energy_consumption,1352.55,2026-03-20T14:31:20.051Z
sensor.153931628473058_total_energy_consumption,1352.56,2026-03-20T14:31:53.337Z
sensor.153931628473058_total_energy_consumption,1352.57,2026-03-20T14:32:27.509Z
sensor.153931628473058_total_energy_consumption,1352.59,2026-03-20T14:33:00.717Z
sensor.153931628473058_total_energy_consumption,1352.6,2026-03-20T14:33:33.975Z
sensor.153931628473058_total_energy_consumption,1352.61,2026-03-20T14:34:07.383Z
sensor.153931628473058_total_energy_consumption,1352.62,2026-03-20T14:34:40.574Z
sensor.153931628473058_total_energy_consumption,1352.63,2026-03-20T14:35:14.367Z
sensor.153931628473058_total_energy_consumption,1352.64,2026-03-20T14:35:47.723Z
sensor.153931628473058_total_energy_consumption,1352.65,2026-03-20T14:36:20.912Z
sensor.153931628473058_total_energy_consumption,1352.66,2026-03-20T14:36:54.788Z
sensor.153931628473058_total_energy_consumption,1352.67,2026-03-20T14:37:28.087Z
sensor.153931628473058_total_energy_consumption,1352.69,2026-03-20T14:38:01.376Z
sensor.153931628473058_total_energy_consumption,1352.7,2026-03-20T14:38:34.629Z
sensor.153931628473058_total_energy_consumption,1352.71,2026-03-20T14:39:07.926Z
sensor.153931628473058_total_energy_consumption,1352.72,2026-03-20T14:39:41.090Z
sensor.153931628473058_total_energy_consumption,1352.73,2026-03-20T14:40:14.331Z
sensor.153931628473058_total_energy_consumption,1352.74,2026-03-20T14:40:47.460Z
sensor.153931628473058_total_energy_consumption,1352.75,2026-03-20T14:41:20.704Z
sensor.153931628473058_total_energy_consumption,1352.76,2026-03-20T14:41:53.883Z
sensor.153931628473058_total_energy_consumption,1352.77,2026-03-20T14:42:27.010Z
sensor.153931628473058_total_energy_consumption,1352.78,2026-03-20T14:43:00.215Z
sensor.153931628473058_total_energy_consumption,1352.79,2026-03-20T14:43:33.599Z
sensor.153931628473058_total_energy_consumption,1352.81,2026-03-20T14:44:06.769Z
sensor.153931628473058_total_energy_consumption,1352.82,2026-03-20T14:44:40.075Z
sensor.153931628473058_total_energy_consumption,1352.83,2026-03-20T14:45:13.318Z
sensor.153931628473058_total_energy_consumption,1352.84,2026-03-20T14:45:46.577Z
sensor.153931628473058_total_energy_consumption,1352.85,2026-03-20T14:46:19.775Z
sensor.153931628473058_total_energy_consumption,1352.86,2026-03-20T14:46:53.021Z
sensor.153931628473058_total_energy_consumption,1352.87,2026-03-20T14:47:26.329Z
sensor.153931628473058_total_energy_consumption,1352.88,2026-03-20T14:47:59.649Z
sensor.153931628473058_total_energy_consumption,1352.89,2026-03-20T14:48:33.001Z
sensor.153931628473058_total_energy_consumption,1352.9,2026-03-20T14:49:06.336Z
sensor.153931628473058_total_energy_consumption,1352.91,2026-03-20T14:49:40.162Z
sensor.153931628473058_total_energy_consumption,1352.93,2026-03-20T14:50:13.473Z
sensor.153931628473058_total_energy_consumption,1352.94,2026-03-20T14:50:46.608Z
sensor.153931628473058_total_energy_consumption,1352.95,2026-03-20T14:51:19.922Z
sensor.153931628473058_total_energy_consumption,1352.96,2026-03-20T14:51:53.131Z
sensor.153931628473058_total_energy_consumption,1352.97,2026-03-20T14:52:26.469Z
sensor.153931628473058_total_energy_consumption,1352.98,2026-03-20T14:53:00.728Z
sensor.153931628473058_total_energy_consumption,1352.99,2026-03-20T14:53:34.003Z
sensor.153931628473058_total_energy_consumption,1353.0,2026-03-20T14:54:07.179Z
sensor.153931628473058_total_energy_consumption,1353.01,2026-03-20T14:54:40.355Z
sensor.153931628473058_total_energy_consumption,1353.02,2026-03-20T14:55:13.638Z
sensor.153931628473058_total_energy_consumption,1353.03,2026-03-20T14:55:46.907Z
sensor.153931628473058_total_energy_consumption,1353.04,2026-03-20T14:56:20.100Z
sensor.153931628473058_total_energy_consumption,1353.05,2026-03-20T14:56:53.342Z
sensor.153931628473058_total_energy_consumption,1353.06,2026-03-20T14:58:00.863Z
sensor.153931628473058_total_energy_consumption,1353.07,2026-03-20T14:58:34.063Z
sensor.153931628473058_total_energy_consumption,1353.08,2026-03-20T14:59:40.665Z
sensor.153931628473058_total_energy_consumption,1353.09,2026-03-20T15:00:14.472Z
sensor.153931628473058_total_energy_consumption,1353.1,2026-03-20T15:01:20.863Z
sensor.153931628473058_total_energy_consumption,1353.11,2026-03-20T15:01:54.105Z
sensor.153931628473058_total_energy_consumption,1353.12,2026-03-20T15:03:00.578Z
sensor.153931628473058_total_energy_consumption,1353.13,2026-03-20T15:03:33.846Z
sensor.153931628473058_total_energy_consumption,1353.14,2026-03-20T15:04:07.060Z
sensor.153931628473058_total_energy_consumption,1353.15,2026-03-20T15:05:13.421Z
sensor.153931628473058_total_energy_consumption,1353.16,2026-03-20T15:05:46.770Z
sensor.153931628473058_total_energy_consumption,1353.17,2026-03-20T15:06:20.015Z
sensor.153931628473058_total_energy_consumption,1353.18,2026-03-20T15:06:53.292Z
sensor.153931628473058_total_energy_consumption,1353.19,2026-03-20T15:07:59.850Z
sensor.153931628473058_total_energy_consumption,1353.2,2026-03-20T15:08:34.039Z
sensor.153931628473058_total_energy_consumption,1353.21,2026-03-20T15:09:07.324Z
sensor.153931628473058_total_energy_consumption,1353.22,2026-03-20T15:09:40.566Z
sensor.153931628473058_total_energy_consumption,1353.23,2026-03-20T15:10:13.808Z
sensor.153931628473058_total_energy_consumption,1353.24,2026-03-20T15:10:46.996Z
sensor.153931628473058_total_energy_consumption,1353.25,2026-03-20T15:11:53.581Z
sensor.153931628473058_total_energy_consumption,1353.26,2026-03-20T15:12:26.743Z
sensor.153931628473058_total_energy_consumption,1353.27,2026-03-20T15:13:00.069Z
sensor.153931628473058_total_energy_consumption,1353.28,2026-03-20T15:13:33.347Z
sensor.153931628473058_total_energy_consumption,1353.29,2026-03-20T15:14:06.591Z
sensor.153931628473058_total_energy_consumption,1353.3,2026-03-20T15:15:12.963Z
sensor.153931628473058_total_energy_consumption,1353.31,2026-03-20T15:15:46.170Z
sensor.153931628473058_total_energy_consumption,1353.32,2026-03-20T15:16:19.498Z
sensor.153931628473058_total_energy_consumption,1353.33,2026-03-20T15:16:52.761Z
sensor.153931628473058_total_energy_consumption,1353.34,2026-03-20T15:17:26.094Z
sensor.153931628473058_total_energy_consumption,1353.35,2026-03-20T15:17:59.262Z
sensor.153931628473058_total_energy_consumption,1353.36,2026-03-20T15:18:32.443Z
sensor.153931628473058_total_energy_consumption,1353.37,2026-03-20T15:19:05.715Z
sensor.153931628473058_total_energy_consumption,1353.38,2026-03-20T15:19:39.880Z
sensor.153931628473058_total_energy_consumption,1353.39,2026-03-20T15:20:13.125Z
sensor.153931628473058_total_energy_consumption,1353.4,2026-03-20T15:20:46.326Z
sensor.153931628473058_total_energy_consumption,1353.41,2026-03-20T15:21:53.759Z
sensor.153931628473058_total_energy_consumption,1353.42,2026-03-20T15:22:27.013Z
sensor.153931628473058_total_energy_consumption,1353.43,2026-03-20T15:23:00.345Z
sensor.153931628473058_total_energy_consumption,1353.44,2026-03-20T15:23:33.680Z
sensor.153931628473058_total_energy_consumption,1353.45,2026-03-20T15:24:06.847Z
sensor.153931628473058_total_energy_consumption,1353.46,2026-03-20T15:24:40.023Z
sensor.153931628473058_total_energy_consumption,1353.47,2026-03-20T15:25:46.793Z
sensor.153931628473058_total_energy_consumption,1353.48,2026-03-20T15:26:20.145Z
sensor.153931628473058_total_energy_consumption,1353.49,2026-03-20T15:26:53.460Z
sensor.153931628473058_total_energy_consumption,1353.5,2026-03-20T15:27:26.753Z
sensor.153931628473058_total_energy_consumption,1353.51,2026-03-20T15:28:00.115Z
sensor.153931628473058_total_energy_consumption,1353.52,2026-03-20T15:29:06.599Z
sensor.153931628473058_total_energy_consumption,1353.53,2026-03-20T15:29:40.440Z
sensor.153931628473058_total_energy_consumption,1353.54,2026-03-20T15:30:13.774Z
sensor.153931628473058_total_energy_consumption,1353.55,2026-03-20T15:30:46.896Z
sensor.153931628473058_total_energy_consumption,1353.56,2026-03-20T15:31:20.224Z
sensor.153931628473058_total_energy_consumption,1353.57,2026-03-20T15:31:53.620Z
sensor.153931628473058_total_energy_consumption,1353.58,2026-03-20T15:33:00.066Z
sensor.153931628473058_total_energy_consumption,1353.59,2026-03-20T15:33:33.228Z
sensor.153931628473058_total_energy_consumption,1353.6,2026-03-20T15:34:06.604Z
sensor.153931628473058_total_energy_consumption,1353.61,2026-03-20T15:34:40.632Z
sensor.153931628473058_total_energy_consumption,1353.62,2026-03-20T15:35:13.888Z
sensor.153931628473058_total_energy_consumption,1353.63,2026-03-20T15:36:20.501Z
sensor.153931628473058_total_energy_consumption,1353.64,2026-03-20T15:36:53.739Z
sensor.153931628473058_total_energy_consumption,1353.65,2026-03-20T15:37:27.916Z
sensor.153931628473058_total_energy_consumption,1353.66,2026-03-20T15:38:01.089Z
sensor.153931628473058_total_energy_consumption,1353.67,2026-03-20T15:38:34.213Z
sensor.153931628473058_total_energy_consumption,1353.68,2026-03-20T15:39:07.451Z
sensor.153931628473058_total_energy_consumption,1353.69,2026-03-20T15:40:13.912Z
sensor.153931628473058_total_energy_consumption,1353.7,2026-03-20T15:40:47.137Z
sensor.153931628473058_total_energy_consumption,1353.71,2026-03-20T15:41:21.006Z
sensor.153931628473058_total_energy_consumption,1353.72,2026-03-20T15:41:55.237Z
sensor.153931628473058_total_energy_consumption,1353.73,2026-03-20T15:42:28.456Z
sensor.153931628473058_total_energy_consumption,1353.74,2026-03-20T15:43:01.816Z
sensor.153931628473058_total_energy_consumption,1353.75,2026-03-20T15:43:36.349Z
sensor.153931628473058_total_energy_consumption,1353.76,2026-03-20T15:44:09.663Z
sensor.153931628473058_total_energy_consumption,1353.77,2026-03-20T15:44:43.637Z
sensor.153931628473058_total_energy_consumption,1353.78,2026-03-20T15:45:16.804Z
sensor.153931628473058_total_energy_consumption,1353.79,2026-03-20T15:45:50.175Z
sensor.153931628473058_total_energy_consumption,1353.8,2026-03-20T15:46:23.296Z
sensor.153931628473058_total_energy_consumption,1353.81,2026-03-20T15:47:29.756Z
sensor.153931628473058_total_energy_consumption,1353.82,2026-03-20T15:48:02.960Z
sensor.153931628473058_total_energy_consumption,1353.83,2026-03-20T15:48:36.085Z
sensor.153931628473058_total_energy_consumption,1353.84,2026-03-20T15:49:09.320Z
sensor.153931628473058_total_energy_consumption,1353.85,2026-03-20T15:49:42.682Z
sensor.153931628473058_total_energy_consumption,1353.86,2026-03-20T15:50:49.732Z
sensor.153931628473058_total_energy_consumption,1353.87,2026-03-20T15:51:23.020Z
sensor.153931628473058_total_energy_consumption,1353.88,2026-03-20T15:51:56.284Z
sensor.153931628473058_total_energy_consumption,1353.89,2026-03-20T15:52:30.228Z
sensor.153931628473058_total_energy_consumption,1353.9,2026-03-20T15:53:03.432Z
sensor.153931628473058_total_energy_consumption,1353.91,2026-03-20T15:53:36.695Z
sensor.153931628473058_total_energy_consumption,1353.92,2026-03-20T15:54:43.310Z
sensor.153931628473058_total_energy_consumption,1353.93,2026-03-20T15:55:16.476Z
sensor.153931628473058_total_energy_consumption,1353.94,2026-03-20T15:55:49.810Z
sensor.153931628473058_total_energy_consumption,1353.95,2026-03-20T15:56:24.088Z
sensor.153931628473058_total_energy_consumption,1353.96,2026-03-20T15:56:57.436Z
sensor.153931628473058_total_energy_consumption,1353.97,2026-03-20T15:57:31.773Z
sensor.153931628473058_total_energy_consumption,1353.98,2026-03-20T15:58:38.074Z
sensor.153931628473058_total_energy_consumption,1353.99,2026-03-20T15:59:11.330Z
sensor.153931628473058_total_energy_consumption,1354.0,2026-03-20T15:59:44.615Z
sensor.153931628473058_total_energy_consumption,1354.01,2026-03-20T16:00:17.899Z
sensor.153931628473058_total_energy_consumption,1354.02,2026-03-20T16:00:51.209Z
sensor.153931628473058_total_energy_consumption,1354.03,2026-03-20T16:01:57.833Z
sensor.153931628473058_total_energy_consumption,1354.04,2026-03-20T16:02:31.019Z
sensor.153931628473058_total_energy_consumption,1354.05,2026-03-20T16:03:04.360Z
sensor.153931628473058_total_energy_consumption,1354.06,2026-03-20T16:03:37.619Z
sensor.153931628473058_total_energy_consumption,1354.07,2026-03-20T16:04:10.913Z
sensor.153931628473058_total_energy_consumption,1354.08,2026-03-20T16:05:17.360Z
sensor.153931628473058_total_energy_consumption,1354.09,2026-03-20T16:05:50.664Z
sensor.153931628473058_total_energy_consumption,1354.1,2026-03-20T16:06:24.761Z
sensor.153931628473058_total_energy_consumption,1354.11,2026-03-20T16:06:58.034Z
sensor.153931628473058_total_energy_consumption,1354.12,2026-03-20T16:07:31.305Z
sensor.153931628473058_total_energy_consumption,1354.13,2026-03-20T16:08:04.480Z
sensor.153931628473058_total_energy_consumption,1354.14,2026-03-20T16:09:11.928Z
sensor.153931628473058_total_energy_consumption,1354.15,2026-03-20T16:09:45.294Z
sensor.153931628473058_total_energy_consumption,1354.16,2026-03-20T16:10:18.480Z
sensor.153931628473058_total_energy_consumption,1354.17,2026-03-20T16:10:51.648Z
sensor.153931628473058_total_energy_consumption,1354.18,2026-03-20T16:11:24.888Z
sensor.153931628473058_total_energy_consumption,1354.19,2026-03-20T16:12:32.339Z
sensor.153931628473058_total_energy_consumption,1354.2,2026-03-20T16:13:05.582Z
sensor.153931628473058_total_energy_consumption,1354.21,2026-03-20T16:13:38.755Z
sensor.153931628473058_total_energy_consumption,1354.22,2026-03-20T16:14:12.086Z
sensor.153931628473058_total_energy_consumption,1354.23,2026-03-20T16:14:45.431Z
sensor.153931628473058_total_energy_consumption,1354.24,2026-03-20T16:15:52.036Z
sensor.153931628473058_total_energy_consumption,1354.25,2026-03-20T16:16:25.205Z
sensor.153931628473058_total_energy_consumption,1354.26,2026-03-20T16:16:58.437Z
sensor.153931628473058_total_energy_consumption,1354.27,2026-03-20T16:17:31.593Z
sensor.153931628473058_total_energy_consumption,1354.28,2026-03-20T16:18:04.760Z
sensor.153931628473058_total_energy_consumption,1354.29,2026-03-20T16:18:38.067Z
sensor.153931628473058_total_energy_consumption,1354.3,2026-03-20T16:19:11.372Z
sensor.153931628473058_total_energy_consumption,1354.31,2026-03-20T16:19:44.607Z
sensor.153931628473058_total_energy_consumption,1354.32,2026-03-20T16:20:17.950Z
sensor.153931628473058_total_energy_consumption,1354.33,2026-03-20T16:20:51.066Z
sensor.153931628473058_total_energy_consumption,1354.34,2026-03-20T16:21:24.275Z
sensor.153931628473058_total_energy_consumption,1354.35,2026-03-20T16:22:30.697Z
sensor.153931628473058_total_energy_consumption,1354.36,2026-03-20T16:23:03.898Z
sensor.153931628473058_total_energy_consumption,1354.37,2026-03-20T16:23:37.088Z
sensor.153931628473058_total_energy_consumption,1354.38,2026-03-20T16:24:11.016Z
sensor.153931628473058_total_energy_consumption,1354.39,2026-03-20T16:24:44.242Z
sensor.153931628473058_total_energy_consumption,1354.4,2026-03-20T16:25:50.774Z
sensor.153931628473058_total_energy_consumption,1354.41,2026-03-20T16:26:24.070Z
sensor.153931628473058_total_energy_consumption,1354.42,2026-03-20T16:26:57.254Z
sensor.153931628473058_total_energy_consumption,1354.43,2026-03-20T16:27:30.503Z
sensor.153931628473058_total_energy_consumption,1354.44,2026-03-20T16:28:03.848Z
sensor.153931628473058_total_energy_consumption,1354.45,2026-03-20T16:29:10.953Z
sensor.153931628473058_total_energy_consumption,1354.46,2026-03-20T16:29:44.773Z
sensor.153931628473058_total_energy_consumption,1354.47,2026-03-20T16:30:18.051Z
sensor.153931628473058_total_energy_consumption,1354.48,2026-03-20T16:30:51.198Z
sensor.153931628473058_total_energy_consumption,1354.49,2026-03-20T16:31:24.392Z
sensor.153931628473058_total_energy_consumption,1354.5,2026-03-20T16:31:57.674Z
sensor.153931628473058_total_energy_consumption,1354.51,2026-03-20T16:33:04.303Z
